"","Date","CHP factor - Long","CHP factor - Short","Momentum factor - Long","Momentum factor - Short","EW - UK-Metals","EW - US-Commodities","SP500-Return","SP500-CHP"
"1",1997-01-06,NA,NA,NA,NA,NA,NA,NA,0.510206871739522
"2",1997-01-10,NA,NA,NA,NA,NA,0.00128380092280966,0.0211802317836685,0.515619700523182
"3",1997-01-17,NA,NA,NA,NA,NA,-0.00142999614197896,0.0184581267936341,0.506743053237276
"4",1997-01-24,NA,NA,NA,NA,NA,-0.00441345196524181,-0.0140890169708614,0.501220556745182
"5",1997-01-31,NA,NA,NA,NA,NA,-0.00899122803882084,0.023059434881455,0.511952147184998
"6",1997-02-07,NA,NA,NA,NA,NA,-0.00928616234551637,0.00869841269841265,0.509251828155271
"7",1997-02-14,NA,NA,NA,NA,NA,0.0115309538678657,0.0224712028702714,0.516316192826034
"8",1997-02-21,NA,NA,NA,NA,NA,0.00939699308750705,-0.00954198473282442,0.508645673554092
"9",1997-02-28,NA,NA,NA,NA,NA,0.00897449276923028,-0.0174653489962087,0.511749555050717
"10",1997-03-07,NA,NA,NA,NA,NA,0.00682241443171032,0.0308704453441295,0.509746995963127
"11",1997-03-14,NA,NA,NA,NA,NA,0.00770268176537624,-0.0144820814923907,0.505828135699876
"12",1997-03-21,NA,NA,NA,NA,NA,-0.00633538468031482,-0.0140099626400996,0.51302683212495
"13",1997-03-31,NA,NA,NA,NA,NA,0.00180912135050304,-0.0426270918850647,0.517892774262649
"14",1997-04-04,NA,NA,NA,NA,NA,-0.0181807792533288,0.00606860158311351,0.521717713192895
"15",1997-04-11,NA,NA,NA,NA,NA,0.0128956291366466,-0.0316024127983215,0.524281106441208
"16",1997-04-18,NA,NA,NA,NA,NA,0.0169488589941483,0.0429925524712254,0.537196861626248
"17",1997-04-25,NA,NA,NA,NA,NA,0.00983003094746449,-0.00175267770204479,0.515772252295722
"18",1997-05-02,NA,NA,NA,NA,NA,-0.0108200835829127,0.0619716478085577,0.517113165099885
"19",1997-05-09,NA,NA,NA,NA,NA,0.0142504634243386,0.0160431081991306,0.509742716609913
